id,name,code,parentId,geonameId,latitude,longitude,population,elevation
SD.47,Western Darfur,47,SD,408658,13.41667,22.66667,1681,
SD.62,West Kordofan State,62,SD,408659,11.83333,28.31667,13245,
SD.49,Southern Darfur,49,SD,408660,11.5,24.66667,289348,
SD.50,Southern Kordofan,50,SD,408661,11.26667,30.83333,1111859,
SD.52,Kassala,52,SD,408663,15.9,35.65,1171118,
SD.53,River Nile,53,SD,408664,19,33.2,18493,
SD.55,Northern Darfur,55,SD,408666,16,25.5,1583179,
SD.56,North Kordofan,56,SD,408667,14.68333,29.93333,334,
SD.58,Sinnar,58,SD,408669,13,34,15247,
SD.60,Eastern Darfur,60,SD,8394435,11.16667,26.5,15,
SD.61,Central Darfur,61,SD,8394436,12.38333,23.3,2499,
SE.14,Norrbotten,14,SE,604010,67,20,248637,
SE.25,Vaestmanland,25,SE,2664179,59.75,16.33333,256224,
SE.24,Vaesternorrland,24,SE,2664292,63,17.5,241981,
SE.23,Vaesterbotten,23,SE,2664415,65,17.5,26217,
SE.22,Vaermland,22,SE,2664870,59.75,13.25,2738,
SE.21,Uppsala,21,SE,2666218,60,17.75,341977,
SE.26,Stockholm,26,SE,2673722,59.5,18,21276,
SE.18,Soedermanland,18,SE,2676207,59.25,16.66667,274723,
SE.16,OEstergoetland,16,SE,2685867,58.41667,15.75,433784,
SE.15,OErebro,15,SE,2686655,59.5,15,283113,
SE.12,Kronoberg,12,SE,2699050,56.66667,14.66667,185887,
SE.10,Dalarna,10,SE,2699767,61,14.5,276555,
SE.09,Kalmar,09,SE,2702259,57.33333,16,24467,
SE.08,Joenkoeping,08,SE,2702976,57.5,14.5,339116,
SE.07,Jaemtland,07,SE,2703330,63,14.66667,12621,
SE.06,Halland,06,SE,2708794,56.75,13,34116,
SE.05,Gotland,05,SE,2711508,57.5,18.5,57241,
SE.03,Gaevleborg,03,SE,2712411,61.5,16.25,276637,
SE.02,Blekinge,02,SE,2721357,56.33333,15.33333,152315,
SE.27,Skane,27,SE,3337385,55.98333,13.5,126388,
SE.28,Vaestra Goetaland,28,SE,3337386,58,13,16447,
SH.01,Ascension,01,SH,2411430,-7.94167,-14.3625,135,
SH.03,Tristan da Cunha,03,SH,3370684,-37.11284,-12.28343,271,
SH.02,Saint Helena,02,SH,6930057,-15.93183,-5.71817,4255,
SI.N5,Zalec,N5,SI,3186843,46.25508,15.1727,21483,
SI.E7,Zagorje ob Savi,E7,SI,3186905,46.12974,14.96583,1744,
SI.E5,Vrhnika,E5,SI,3187213,45.9614,14.29265,16291,
SI.D5,Trzic,D5,SI,3188687,46.38417,14.32361,1527,
SI.D4,Trebnje,D4,SI,3188885,45.91091,14.98773,1462,
SI.D3,Trbovlje,D3,SI,3188914,46.14167,15.04222,17194,
SI.D2,Tolmin,D2,SI,3189037,46.17947,13.71162,11634,201
SI.D7,Velenje,D7,SI,3189074,46.36667,15.13333,32836,
SI.C5,Smarje pri Jelsah,C5,SI,3190509,46.21074,15.52499,1154,
SI.C4,Slovenska Konjice,C4,SI,3190529,46.325,15.45556,14414,
SI.L8,Slovenska Bistrica,L8,SI,3190533,46.42516,15.50667,24919,
SI.C2,Slovenj Gradec,C2,SI,3190535,46.48861,15.08361,16811,
SI.B9,Skofja Loka,B9,SI,3190716,46.16306,14.28167,22713,
SI.B7,Sezana,B7,SI,3190944,45.73472,13.88639,12894,
SI.B6,Sevnica,B6,SI,3190949,46,15.3,17595,
SI.L7,Sentjur,L7,SI,3191028,46.17889,15.43056,18899,
SI.L1,Ribnica,L1,SI,3191679,45.73738,14.71605,9333,
SI.A3,Radovljica,A3,SI,3192062,46.33778,14.19417,18858,
SI.A2,Radlje ob Dravi,A2,SI,3192120,46.60725,15.25093,6265,
SI.K7,Ptuj,K7,SI,3192240,46.43417,15.87667,23629,
SI.94,Postojna,94,SI,3192672,45.78556,14.17083,1579,
SI.J9,Piran-Pirano,J9,SI,3193340,45.48278,13.62694,17717,
SI.87,Ormoz,87,SI,3193964,46.43632,16.14099,12639,
SI.J7,Novo Mesto,J7,SI,3194350,45.7851,15.19833,36296,
SI.84,Nova Gorica,84,SI,3194451,45.9652,13.72805,32112,
SI.80,Murska Sobota,80,SI,3194647,46.65139,16.16056,19346,
SI.79,Mozirje,79,SI,3194791,46.3612,14.95797,495,
SI.73,Metlika,73,SI,3195213,45.65645,15.31075,8416,
SI.J2,Maribor,J2,SI,3195505,46.55611,15.64306,11173,
SI.64,Logatec,64,SI,3196288,45.92139,14.19583,13234,
SI.I6,Ljutomer,I6,SI,3196306,46.51347,16.144,1185,
SI.I5,Litija,I5,SI,3196424,46.07445,14.90724,14863,
SI.I3,Lenart,I3,SI,3196684,46.55799,15.81383,8147,
SI.57,Lasko,57,SI,3196759,46.13561,15.2529,1355,
SI.54,Krsko,54,SI,3197146,45.95137,15.46063,25867,
SI.52,Kranj,52,SI,3197377,46.24691,14.35646,5529,
SI.50,Koper-Capodistria,50,SI,3197752,45.51833,13.82667,527,
SI.H7,Kocevje,H7,SI,3197942,45.63028,14.90694,16511,
SI.H6,Kamnik,H6,SI,3198364,46.24406,14.66721,2973,
SI.H4,Jesenice,H4,SI,3198646,46.45253,14.07245,21645,
SI.40,Izola-Isola,40,SI,3199016,45.51123,13.65655,15848,
SI.38,Ilirska Bistrica,38,SI,3199130,45.5675,14.29056,13911,
SI.36,Idrija,36,SI,3199169,46,14,11871,
SI.34,Hrastnik,34,SI,3199296,46.13333,15.09972,9984,
SI.32,Grosuplje,32,SI,3199522,45.93639,14.66528,1924,
SI.29,Gornja Radgona,29,SI,3200196,46.63489,15.95943,8586,
SI.25,Dravograd,25,SI,3201252,46.58333,15.03333,938,
SI.G7,Domzale,G7,SI,3201729,46.14258,14.62277,33936,
SI.17,Crnomelj,17,SI,3202332,45.52389,15.19833,14717,
SI.13,Cerknica,13,SI,3202707,45.8,14.36667,11226,
SI.11,Celje,11,SI,3202780,46.25,15.27028,48592,
SI.08,Brezice,08,SI,3203411,45.92889,15.62806,2431,
SI.01,Ajdovscina,01,SI,3204853,45.90694,13.92861,18939,
SI.35,Hrpelje-Kozina,35,SI,3239050,45.57278,14.00472,4194,
SI.19,Divaca,19,SI,3239051,45.68444,14.0225,3873,
SI.91,Pivka,91,SI,3239054,45.68278,14.23556,5966,
SI.I7,Loska Dolina,I7,SI,3239056,45.66611,14.50417,3899,
SI.66,Loski Potok,66,SI,3239059,45.66,14.64528,1982,
SI.88,Osilnica,88,SI,3239061,45.54889,14.72833,42,
SI.D8,Velike Lasce,D8,SI,3239062,45.83917,14.58583,4155,
SI.C1,Skofljica,C1,SI,3239066,45.95833,14.57722,913,
SI.37,Ig,37,SI,3239069,45.93583,14.51444,6781,
SI.09,Brezovica,09,SI,3239071,45.94889,14.42444,11129,
SI.05,Borovnica,05,SI,3239073,45.91444,14.37944,3984,
SI.E1,Vipava,E1,SI,3239075,45.82361,13.98444,5389,
SI.49,Komen,49,SI,3239078,45.81861,13.74889,3534,
SI.J5,Miren-Kostanjevica,J5,SI,3239080,45.85138,13.63931,4817,
SI.07,Brda,07,SI,3239083,46.0075,13.54333,5751,
SI.44,Kanal,44,SI,3239086,46.08972,13.64306,5748,
SI.F2,Ziri,F2,SI,3239087,46.05167,14.11556,492,
SI.14,Cerkno,14,SI,3239091,46.125,13.97306,4777,
SI.F1,Zelezniki,F1,SI,3239093,46.2125,14.10583,677,
SI.27,Gorenja Vas-Poljane,27,SI,3239095,46.11667,14.12556,7287,
SI.G4,Dobrova-Horjul-Polhov Gradec,G4,SI,3239096,46.0635,14.30884,7325,
SI.46,Kobarid,46,SI,3239098,46.22492,13.64433,4197,
SI.06,Bovec,06,SI,3239100,46.33555,13.55644,3256,
SI.04,Bohinj,04,SI,3239101,46.295,13.92389,5257,
SI.03,Bled,03,SI,3239103,46.36825,14.11005,8122,
SI.82,Naklo,82,SI,3239104,46.29361,14.28667,5255,
SI.53,Kranjska Gora,53,SI,3239105,46.46028,13.83861,532,
SI.K5,Preddvor,K5,SI,3239107,46.32698,14.46444,3532,
SI.12,Cerklje na Gorenjskem,12,SI,3239110,46.25,14.5,715,
SI.B2,Sencur,B2,SI,3239111,46.23808,14.42326,8489,
SI.E3,Vodice,E3,SI,3239112,46.17361,14.4925,4615,
SI.71,Medvode,71,SI,3239113,46.13049,14.40272,15542,
SI.72,Menges,72,SI,3239114,46.16146,14.56246,7374,
SI.22,Dol pri Ljubljani,22,SI,3239115,46.0975,14.67361,5458,
SI.77,Moravce,77,SI,3239132,46.13361,14.755,533,
SI.30,Gornji Grad,30,SI,3239133,46.28917,14.80083,2665,
SI.I9,Luce,I9,SI,3239134,46.35119,14.73303,1543,
SI.K8,Ravne na Koroskem,K8,SI,3239175,46.53179,14.97543,11621,
SI.74,Mezica,74,SI,3239177,46.52278,14.855,3665,
SI.81,Muta,81,SI,3239179,46.63056,15.13611,358,
SI.E6,Vuzenica,E6,SI,3239180,46.56889,15.15222,272,
SI.16,Crna na Koroskem,16,SI,3239181,46.46417,14.82139,3545,
SI.62,Ljubno,62,SI,3239184,46.37389,14.83944,2675,
SI.C7,Sostanj,C7,SI,3239185,46.41306,15.00833,8692,
SI.C6,Smartno ob Paki,C6,SI,3239187,46.34306,15.03056,3161,
SI.68,Lukovica,68,SI,3239188,46.18333,14.76861,5422,
SI.99,Radece,99,SI,3239189,46.06556,15.14083,4445,
SI.39,Ivancna Gorica,39,SI,3239191,45.91222,14.80722,1544,
SI.20,Dobrepolje,20,SI,3239193,45.80444,14.74833,3884,
SI.B1,Semic,B1,SI,3239195,45.65139,15.13472,3862,
SI.B4,Sentjernej,B4,SI,3239197,45.82361,15.33361,6779,
SI.B8,Skocjan,B8,SI,3239199,45.91972,15.30139,3212,
SI.C9,Store,C9,SI,3239200,46.20111,15.32722,427,
SI.N3,Vojnik,N3,SI,3239202,46.31713,15.31259,8438,
SI.E2,Vitanje,E2,SI,3239204,46.40306,15.29472,2289,
SI.F3,Zrece,F3,SI,3239205,46.39389,15.38,6447,
SI.76,Mislinja,76,SI,3239207,46.45111,15.22389,4693,
SI.L3,Ruse,L3,SI,3239211,46.518,15.49044,733,
SI.55,Kungota,55,SI,3239213,46.64944,15.60972,4786,
SI.B3,Sentilj,B3,SI,3239214,46.68833,15.7175,8414,
SI.89,Pesnica,89,SI,3239215,46.62583,15.71278,7566,
SI.26,Duplek,26,SI,3239216,46.51556,15.77,6683,
SI.98,Race-Fram,98,SI,3239224,46.45172,15.63285,682,
SI.C8,Starse,C8,SI,3239226,46.4553,15.7552,4163,
SI.45,Kidricevo,45,SI,3239227,46.39889,15.75694,6645,
SI.J1,Majsperk,J1,SI,3239229,46.33231,15.75815,463,
SI.N2,Videm,N2,SI,3239231,46.36414,15.88128,5618,
SI.A7,Rogaska Slatina,A7,SI,3239234,46.24667,15.62944,114,
SI.A8,Rogatec,A8,SI,3239237,46.24194,15.74083,3143,
SI.92,Podcetrtek,92,SI,3239241,46.14476,15.57703,3325,
SI.51,Kozje,51,SI,3239243,46.07222,15.55694,3242,
SI.28,Gorisnica,28,SI,3239245,46.40498,16.01161,436,
SI.E9,Zavrc,E9,SI,3239247,46.35917,16.04528,1622,
SI.24,Dornava,24,SI,3239248,46.44544,15.99048,2932,
SI.42,Jursinci,42,SI,3239251,46.4875,15.97639,2354,
SI.D1,Sveti Jurij,D1,SI,3239259,46.5675,16.02667,2894,
SI.A1,Radenci,A1,SI,3239262,46.62722,16.04833,534,
SI.97,Puconci,97,SI,3239268,46.74528,16.13889,695,
SI.A6,Rogasovci,A6,SI,3239270,46.8025,16.02444,3217,
SI.I2,Kuzma,I2,SI,3239272,46.84111,16.09528,1562,
SI.31,Gornji Petrovci,31,SI,3239275,46.8175,16.21333,217,
SI.78,Moravske Toplice,78,SI,3239279,46.7175,16.27361,5983,
SI.47,Kobilje,47,SI,3239280,46.68583,16.39333,618,
SI.02,Beltinci,02,SI,3239282,46.61472,16.23222,8333,
SI.D6,Turnisce,D6,SI,3239283,46.62194,16.31806,338,
SI.86,Odranci,86,SI,3239285,46.58674,16.2731,1693,
SI.15,Crensovci,15,SI,3239286,46.55722,16.29944,4137,
SI.83,Nazarje,83,SI,3239294,46.28167,14.90917,261,
SI.61,Ljubljana,61,SI,3239318,46.05918,14.50916,2814,
SI.N7,Zirovnica,N7,SI,3344893,46.41235,14.17567,4355,
SI.H5,Jezersko,H5,SI,3344894,46.38925,14.48352,664,
SI.M2,Solcava,M2,SI,3344895,46.40624,14.65911,517,
SI.H8,Komenda,H8,SI,3344896,46.20241,14.54456,5457,
SI.H3,Horjul,H3,SI,3344897,46.02485,14.28471,2872,
SI.L6,Sempeter-Vrtojba,L6,SI,3344898,45.91194,13.65222,6351,
SI.F6,Bloke,F6,SI,3344899,45.78559,14.50663,1576,
SI.M1,Sodrazica,M1,SI,3344900,45.75644,14.62213,2154,
SI.M8,Trzin,M8,SI,3344901,46.12527,14.55256,3844,
SI.K6,Prevalje,K6,SI,3344902,46.55199,14.90116,6844,
SI.N4,Vransko,N4,SI,3344903,46.23508,14.94972,2588,
SI.M5,Tabor,M5,SI,3344904,46.22235,15.01434,159,
SI.F7,Braslovce,F7,SI,3344905,46.27768,15.03682,5291,
SI.K3,Polzela,K3,SI,3344906,46.30429,15.08452,5966,
SI.K4,Prebold,K4,SI,3344907,46.2173,15.09265,4916,
SI.H9,Kostel,H9,SI,3344908,45.48944,14.87111,663,
SI.N8,Zuzemberk,N8,SI,3344909,45.80472,14.94972,4536,
SI.G6,Dolenjske Toplice,G6,SI,3344910,45.715,15.04972,3423,
SI.J6,Mirna Pec,J6,SI,3344911,45.85343,15.08434,287,
SI.F5,Bistrica ob Sotli,F5,SI,3344912,46.06001,15.64725,1436,
SI.G2,Dobje,G2,SI,3344913,46.13321,15.40135,977,
SI.G3,Dobrna,G3,SI,3344914,46.35437,15.22603,2192,
SI.J8,Oplotnica,J8,SI,3344915,46.37877,15.45228,3965,
SI.K2,Podvelka,K2,SI,3344916,46.60076,15.35586,2552,
SI.L2,Ribnica na Pohorju,L2,SI,3344917,46.52533,15.26071,1232,
SI.I8,Lovrenc na Pohorju,I8,SI,3344918,46.5227,15.38535,3113,
SI.L5,Selnica ob Dravi,L5,SI,3344919,46.58168,15.49539,4531,
SI.H1,Hoce-Slivnica,H1,SI,3344920,46.49114,15.62378,1861,
SI.J4,Miklavz na Dravskem Polju,J4,SI,3344921,46.48627,15.70952,6268,
SI.G9,Hajdina,G9,SI,3344922,46.41752,15.8272,3748,
SI.N6,Zetale,N6,SI,3344923,46.28224,15.8058,1326,
SI.K1,Podlehnik,K1,SI,3344924,46.31611,15.86653,1897,
SI.J3,Markovci,J3,SI,3344925,46.39208,15.95065,3985,
SI.G1,Destrnik,G1,SI,3344926,46.48102,15.88023,2647,
SI.M7,Trnovska Vas,M7,SI,3344927,46.51778,15.90444,1347,
SI.M4,Sveti Andraz v Slovenskih Goricah,M4,SI,3344928,46.52324,15.9528,1221,
SI.F9,Cerkvenjak,F9,SI,3344929,46.56127,15.94199,235,
SI.F4,Benedikt,F4,SI,3344930,46.6174,15.88913,2395,
SI.M3,Sveta Ana,M3,SI,3344931,46.64752,15.83903,2338,
SI.I1,Krizevci,I1,SI,3344932,46.56581,16.11784,3729,
SI.N1,Verzej,N1,SI,3344933,46.58184,16.17121,1287,
SI.M9,Velika Polana,M9,SI,3344934,46.57861,16.35667,1491,
SI.I4,Lendava-Lendva,I4,SI,3344935,46.5575,16.45694,1126,
SI.G5,Dobrovnik-Dobronak,G5,SI,3344936,46.65056,16.35194,1335,
SI.M6,Tisina,M6,SI,3344937,46.66044,16.08093,4134,
SI.F8,Cankova,F8,SI,3344938,46.72889,16.03167,1889,
SI.G8,Grad,G8,SI,3344939,46.78694,16.09833,2257,
SI.H2,Hodos-Hodos,H2,SI,3344940,46.82639,16.325,316,
SI.K9,Razkrizje,K9,SI,3344941,46.52382,16.27194,1353,
SI.L9,Smartno pri Litiji,L9,SI,3344942,46.02627,14.84264,5446,
SI.L4,Salovci,L4,SI,3344943,46.83111,16.27833,1568,
SI.N9,Apace,N9,SI,8133579,46.69445,15.87383,3637,
SI.O1,Cirkulane,O1,SI,8133580,46.34065,15.99602,2299,
SI.O3,Kostanjevica na Krki,O3,SI,8133581,45.83399,15.41912,244,
SI.O4,Log-Dragomer,O4,SI,8133582,46.01537,14.37474,3581,
SI.O5,Makole,O5,SI,8133583,46.30956,15.67628,271,
SI.O7,Mokronog-Trebelno,O7,SI,8133584,45.91531,15.16111,2932,
SI.O8,Poljcane,O8,SI,8133585,46.30275,15.59794,4567,
SI.O9,Recica ob Savinji,O9,SI,8133586,46.32745,14.90523,229,
SI.P1,Rence-Vogrsko,P1,SI,8133587,45.8936,13.67564,434,
SI.P4,Sredisce ob Dravi,P4,SI,8133588,46.39983,16.25446,213,
SI.P5,Straza,P5,SI,8133589,45.77737,15.08873,3847,
SI.P6,Sv. Trojica v Slov. Goricah,P6,SI,8133590,46.56885,15.88916,211,
SI.P8,Sveti Tomaz,P8,SI,8133591,46.47944,16.06202,29,
SI.P2,Sentrupert,P2,SI,8133592,45.98258,15.09001,2823,
SI.P3,Smarjeske Toplice,P3,SI,8133593,45.88296,15.24499,3168,
SI.P7,Sveti Jurij v Slovenskih Goricah,P7,SI,8469236,46.61313,15.79251,279,
SI.O2,Gorje,O2,SI,8986279,46.37924,14.06795,2935,
SI.P9,Ankaran,P9,SI,11288217,45.58333,13.73333,3227,
SI.O6,Mirna,O6,SI,11288255,45.95547,15.0627,1371,
SJ.22,Jan Mayen,22,SJ,3041964,70.98333,-8.5,18,
SJ.21,Svalbard,21,SJ,7521757,78.15706,15.86426,25,
SK.03,Kosicky kraj,03,SK,865084,48.66667,21.33333,76612,
SK.05,Presovsky kraj,05,SK,865085,49.16667,21.25,789968,
SK.08,Zilinsky kraj,08,SK,3056506,49.16667,19.16667,692332,
SK.01,Banskobystricky kraj,01,SK,3343954,48.5,19.5,662121,
SK.02,Bratislavsky Kraj,02,SK,3343955,48.33333,17.16667,59915,
SK.04,Nitriansky kraj,04,SK,3343956,48.16667,18.33333,713422,
SK.06,Trenciansky kraj,06,SK,3343957,48.83333,18.25,65582,
SK.07,Trnava,07,SK,3343958,48.41667,17.66667,5513,
SL.04,Western Area,04,SL,2403068,8.33333,-13.11667,1447271,
SL.03,Southern Province,03,SL,2403745,7.8,-12,137767,
SL.02,Northern Province,02,SL,2404798,9.15,-11.53333,171824,
SL.01,Eastern Province,01,SL,2409543,8.25,-11,1187532,
SL.05,North West,05,SL,11919533,9.12379,-12.70098,116265,
SM.09,Serravalle,09,SM,3166650,43.96667,12.46667,9566,
SM.02,Chiesanuova,02,SM,3178807,43.91667,12.41667,981,
SM.07,San Marino,07,SM,3345302,43.93333,12.45,444,
SM.01,Acquaviva,01,SM,3345303,43.95,12.41667,1578,
SM.06,Borgo Maggiore,06,SM,3345304,43.94092,12.44562,6424,
SM.03,Domagnano,03,SM,3345305,43.95417,12.48333,288,
SM.04,Faetano,04,SM,3345306,43.9251,12.49849,11,
SM.05,Fiorentino,05,SM,3345307,43.91144,12.45652,251,
SM.08,Montegiardino,08,SM,3345308,43.91131,12.48442,91,
SN.12,Ziguinchor,12,SN,2243939,12.8,-16.36667,52384,
SN.07,Thies,07,SN,2244800,14.86667,-16.86667,179112,
SN.05,Tambacounda,05,SN,2244990,13.91667,-13.25,649854,
SN.14,Saint-Louis,14,SN,2246451,16.33333,-15,732667,
SN.15,Matam,15,SN,2248753,15.16667,-13.66667,477964,
SN.13,Louga,13,SN,2249221,15.41667,-15.5,835325,
SN.11,Kolda,11,SN,2249781,13,-14.41667,633652,
SN.10,Kaolack,10,SN,2250804,14,-16,918355,
SN.09,Fatick,09,SN,2251910,14.28333,-16.5,24243,
SN.03,Diourbel,03,SN,2252308,14.76667,-16.1,14282,
SN.01,Dakar,01,SN,2253350,14.76667,-17.28333,243162,
SN.16,Kaffrine,16,SN,7303935,14.10528,-15.54565,28396,
SN.17,Kedougou,17,SN,7303936,12.55146,-12.17586,152134,
SN.18,Sedhiou,18,SN,7303937,12.70683,-15.55801,434877,
SO.20,Woqooyi Galbeed,20,SO,50360,10,44.5,124,
SO.19,Togdheer,19,SO,51230,9.33333,45.41667,35,
SO.14,Lower Shabeelle,14,SO,51966,1.83333,44.41667,12,
SO.13,Middle Shabele,13,SO,51967,3,46,516,
SO.12,Sanaag,12,SO,52187,10.5,48,544,
SO.18,Nugaal,18,SO,53477,8.16667,49,516,
SO.10,Mudug,10,SO,53707,7,48,733964,
SO.09,Lower Juba,09,SO,56083,0,42,267,
SO.08,Middle Juba,08,SO,56084,1.33333,42.66667,36,
SO.07,Hiiraan,07,SO,57060,4,45.5,25,
SO.06,Gedo,06,SO,58802,3,42,58,
SO.05,Galguduud,05,SO,59362,5,47,8,
SO.04,Bay,04,SO,64538,3,43.5,1467345,
SO.03,Bari,03,SO,64661,10,50,72,
SO.02,Banaadir,02,SO,64833,2.11667,45.4,165,
SO.01,Bakool,01,SO,64982,4,44,37,
SO.21,Awdal,21,SO,6268943,10.5,43.5,673263,
SO.22,Sool,22,SO,6268947,8.66667,47.5,327428,
SR.19,Wanica,19,SR,3382761,5.75,-55.25,86814,
SR.18,Sipaliwini,18,SR,3383062,4,-56,34524,
SR.17,Saramacca,17,SR,3383110,5.66667,-55.58333,16171,
SR.16,Paramaribo,16,SR,3383329,5.86667,-55.16667,242946,
SR.15,Para,15,SR,3383337,5.41667,-55.33333,18994,
SR.14,Nickerie,14,SR,3383438,5.66667,-56.83333,3678,
SR.13,Marowijne,13,SR,3383560,5.58333,-54.33333,16634,
SR.12,Coronie,12,SR,3384397,5.58333,-56.25,2883,
SR.11,Commewijne,11,SR,3384418,5.75,-54.91667,24767,
SR.10,Brokopondo,10,SR,3384481,4.75,-55.16667,14549,
SS.07,Upper Nile,07,SS,381229,10,32.7,964353,
SS.04,Lakes,04,SS,408647,6.75,30,69573,
SS.06,Unity,06,SS,408650,8.65,29.85,58581,
SS.01,Central Equatoria,01,SS,408655,4.75,31,14435,
SS.10,Western Equatoria,10,SS,408656,5.4,28.4,61929,
SS.09,Western Bahr al Ghazal,09,SS,408657,8.15,26,333431,
SS.03,Jonglei,03,SS,408662,7.4,32.4,14435,
SS.05,Northern Bahr al Ghazal,05,SS,408665,8.85,27,72898,
SS.02,Eastern Equatoria,02,SS,408668,4.9,33.8,96126,
SS.08,Warrap,08,SS,408670,8,28.85,9245,
ST.02,Sao Tome Island,02,ST,2410764,0.25,6.6,157,
ST.01,Principe,01,ST,2410878,1.62198,7.39886,5,
SV.14,Usulutan,14,SV,3582882,13.43333,-88.53333,3664,
SV.13,Sonsonate,13,SV,3583101,13.7,-89.7,463739,
SV.12,San Vicente,12,SV,3583176,13.51667,-88.75,174561,
SV.11,Santa Ana,11,SV,3583332,14.1,-89.58333,57281,
SV.10,San Salvador,10,SV,3583360,13.78333,-89.18333,174847,
SV.09,San Miguel,09,SV,3583462,13.53333,-88.28333,478792,
SV.08,Morazan,08,SV,3584317,13.8,-88.1,199519,
SV.07,La Union,07,SV,3584767,13.55,-87.9,263271,
SV.06,La Paz,06,SV,3585087,13.46667,-88.98333,328221,
SV.05,La Libertad,05,SV,3585155,13.75,-89.38333,747662,
SV.04,Cuscatlan,04,SV,3586831,13.83333,-89.03333,252528,
SV.03,Chalatenango,03,SV,3587090,14.13333,-89.01667,2488,
SV.02,Cabanas,02,SV,3587217,13.86667,-88.75,164945,
SV.01,Ahuachapan,01,SV,3587425,13.86667,-89.91667,33346,
SY.14,Tartus,14,SY,163342,35.00427,36.15867,155,
SY.13,Dimashq,13,SY,167541,33.51667,36.28333,1711,
SY.12,Idlib,12,SY,169387,35.76667,36.66667,151,
SY.11,Homs,11,SY,169575,34.46667,38.3,183,
SY.10,Hama,10,SY,170015,35.23333,37.2,1628,
SY.09,Aleppo,09,SY,170062,36.25,37.61667,3115559,
SY.08,Rif-dimashq,08,SY,170652,33.5,37.38333,2836,
SY.07,Deir ez-Zor,07,SY,170792,35.16667,40.28333,1239,
SY.06,Daraa,06,SY,170903,32.85,36.21667,127,
SY.05,As-Suwayda,05,SY,172410,32.76667,36.85,77,
SY.04,Ar-Raqqah,04,SY,172957,36,38.93333,944,
SY.03,Quneitra,03,SY,173336,33.03333,35.78333,9,
SY.02,Latakia,02,SY,173578,35.56667,36.03333,189,
SY.01,Al-Hasakah,01,SY,173813,36.51667,40.9,1512,
SZ.04,Shiselweni,04,SZ,934867,-27.05,31.4,234981,
SZ.03,Manzini,03,SZ,934994,-26.58333,31.25,354155,
SZ.02,Lubombo,02,SZ,935042,-26.5,31.87,224435,
SZ.01,Hhohho,01,SZ,935085,-26.08333,31.33333,38366,
TD.13,Salamat,13,TD,242048,11,20.5,2543,
TD.12,Ouadai,12,TD,242246,13.5,21.25,738647,
TD.02,Wadi Fira,02,TD,244877,15,21.5,25978,
TD.14,Tandjile,14,TD,2425287,9.5,16.5,616362,
TD.17,Moyen-Chari,17,TD,2427315,9.3333,18.5,1354,
TD.16,Mayo-Kebbi Est,16,TD,2428132,10,15.83,112612,
TD.09,Logone Oriental,09,TD,2429058,8.25,16.42,59899,
TD.08,Logone Occidental,08,TD,2429060,8.7529,15.87236,61858,
TD.07,Lac,07,TD,2429323,13.5,14.5,343496,
TD.06,Kanem,06,TD,2430873,15,15,38157,
TD.05,Guera,05,TD,2431555,11.5,18.5,41599,
TD.15,Chari-Baguirmi,15,TD,2434478,11.34,16.25,1716,
TD.01,Batha,01,TD,2435899,14,19,391742,
TD.23,Borkou,23,TD,7602866,18.25,18.5,17251,
TD.18,Hadjer-Lamis,18,TD,7603251,12.66667,16.16667,562957,
TD.19,Mandoul,19,TD,7603252,8.32941,17.91567,63786,
TD.20,Mayo-Kebbi Ouest,20,TD,7603253,9.33,14.75,56987,
TD.21,N'Djamena,21,TD,7603254,12.11666,15.06666,19266,
TD.22,Barh el Gazel,22,TD,7603255,14.66667,16.91667,26865,
TD.25,Sila,25,TD,7603257,12.25,21.5,289776,
TD.26,Tibesti,26,TD,7603258,20.33333,16.66667,2197,
TD.28,Ennedi-Ouest,28,TD,8604857,18.4,21.4,6,
TD.27,Ennedi-Est,27,TD,8604858,17.75,23.16667,113,
TF.02,Crozet,02,TF,936339,-46.41667,51,3,
TF.03,Kerguelen,03,TF,1546558,-49.25,69.16667,45,
TF.01,Saint-Paul-et-Amsterdam,01,TF,1547221,-37.83333,77.55,24,
TF.05,Iles Eparses,05,TF,6690916,-17.04333,42.7448,,
TF.04,Terre-Adelie,04,TF,6690917,-59.99856,138.9913,8,
TG.26,Savanes,26,TG,2364205,10.5,0.5,828224,
TG.25,Plateaux,25,TG,2364370,7.5,1.16667,1375165,
TG.24,Maritime,24,TG,2365173,6.5,1.33333,2599955,
TG.22,Centrale,22,TG,2367237,8.66667,1,617871,
TG.23,Kara,23,TG,2597439,9.66667,0.91667,76994,
TH.15,Uthai Thani,15,TH,1149965,15.38333,99.55,381376,
TH.65,Trang,65,TH,1150006,7.50722,99.59811,612757,
TH.08,Tak,08,TH,1150489,16.58333,98.83333,5455,
TH.60,Surat Thani,60,TH,1150514,9.0011,99.0394,991524,
TH.09,Sukhothai,09,TH,1150532,17.25,99.66667,665993,
TH.52,Ratchaburi,52,TH,1150953,13.58333,99.53333,883648,
TH.59,Ranong,59,TH,1150964,10.1,98.75,166292,
TH.57,Prachuap Khiri Khan,57,TH,1151073,12.21667,99.75,55177,
TH.62,Phuket,62,TH,1151253,7.97152,98.35098,6,
TH.56,Phetchaburi,56,TH,1151416,12.96667,99.58333,499811,
TH.61,Phang Nga,61,TH,1151462,8.63333,98.41667,245236,
TH.01,Mae Hong Son,01,TH,1152221,18.75,97.91667,287828,
